id,x,label,component
2151,6.301480784,background,exponential
2152,3.338830357,background,exponential
2153,6.641758477,background,exponential
2154,3.180646331,signal,gaussian
2155,7.521013436,background,exponential
2156,3.819006394,background,exponential
2157,5.199035171,signal,gaussian
2158,0.2067971167,background,exponential
2159,5.885199901,signal,gaussian
2160,2.706266454,background,exponential
2161,3.536737601,signal,gaussian
2162,5.027983142,signal,gaussian
2163,5.52739073,signal,gaussian
2164,9.920470155,background,exponential
2165,4.350246713,background,exponential
2166,9.61626011,background,exponential
2167,4.885370092,signal,gaussian
2168,5.337542649,background,exponential
2169,1.947913778,background,exponential
2170,3.88495008,background,exponential
2171,1.335276928,background,exponential
2172,2.1897112,background,exponential
2173,3.807504625,background,exponential
2174,5.919348259,background,exponential
2175,2.190155669,background,exponential
2176,6.544965971,background,exponential
2177,5.000426759,signal,gaussian
2178,5.615391659,signal,gaussian
2179,1.724965353,background,exponential
2180,4.951387272,signal,gaussian
2181,7.262602756,background,exponential
2182,5.066525284,background,exponential
2183,8.994162009,background,exponential
2184,5.643328358,background,exponential
2185,4.554329148,signal,gaussian
2186,3.44740057,background,exponential
2187,0.1366758976,background,exponential
2188,1.31580455,background,exponential
2189,5.633140725,background,exponential
2190,6.165531903,background,exponential
2191,1.97684975,background,exponential
2192,7.603915077,background,exponential
2193,9.924074289,background,exponential
2194,1.217904846,background,exponential
2195,8.912807249,background,exponential
2196,5.170684394,signal,gaussian
2197,1.023666255,background,exponential
2198,5.497469768,signal,gaussian
2199,6.037573856,background,exponential
2200,4.002695173,signal,gaussian
2201,0.07761339892,background,exponential
2202,1.714269225,background,exponential
2203,3.023132943,background,exponential
2204,1.623501246,background,exponential
2205,4.045039139,signal,gaussian
2206,9.597219579,background,exponential
2207,7.498388646,background,exponential
2208,2.647157947,background,exponential
2209,2.062675769,background,exponential
2210,9.801581275,background,exponential
2211,9.82646141,background,exponential
2212,3.436731492,background,exponential
2213,1.475931328,background,exponential
2214,2.395684713,background,exponential
2215,1.541352553,background,exponential
2216,1.385079074,background,exponential
2217,0.8743428507,background,exponential
2218,0.5869330021,background,exponential
2219,5.354633401,background,exponential
2220,2.996353782,background,exponential
2221,6.032091475,background,exponential
2222,0.2055077076,background,exponential
2223,1.943952611,background,exponential
2224,6.653341836,background,exponential
2225,1.398693499,background,exponential
2226,5.230571782,background,exponential
2227,5.568041232,background,exponential
2228,7.269489691,background,exponential
2229,0.3059100163,background,exponential
2230,2.638177786,background,exponential
2231,0.8956207895,background,exponential
2232,5.622507291,background,exponential
2233,4.606480092,signal,gaussian
2234,7.589106846,background,exponential
2235,4.32503672,signal,gaussian
2236,7.002704815,background,exponential
2237,0.1821288376,background,exponential
2238,9.10092119,background,exponential
2239,1.587187147,background,exponential
2240,3.245033092,background,exponential
2241,2.7723327,background,exponential
2242,4.078364966,background,exponential
2243,3.810330334,signal,gaussian
2244,0.5840281339,background,exponential
2245,1.907333305,background,exponential
2246,4.160579078,signal,gaussian
2247,2.578193618,background,exponential
2248,8.935844607,background,exponential
2249,5.13277011,background,exponential
2250,5.276510054,signal,gaussian
2251,1.847279139,background,exponential
2252,5.965178116,signal,gaussian
2253,0.9513884285,background,exponential
2254,2.086405326,background,exponential
2255,9.508607087,background,exponential
2256,5.113950727,signal,gaussian
2257,5.240762614,background,exponential
2258,4.010351353,signal,gaussian
2259,0.9940163929,background,exponential
2260,0.154979574,background,exponential
2261,6.097867973,signal,gaussian
2262,6.559149487,background,exponential
2263,0.804411258,background,exponential
2264,4.829193069,signal,gaussian
2265,5.28949737,signal,gaussian
2266,5.943937029,signal,gaussian
2267,4.929745861,background,exponential
2268,5.88204045,background,exponential
2269,5.173707289,signal,gaussian
2270,1.332781504,background,exponential
2271,0.02880857293,background,exponential
2272,5.201426195,background,exponential
2273,4.239285707,signal,gaussian
2274,4.969518027,background,exponential
2275,2.571495834,background,exponential
2276,5.129750475,background,exponential
2277,4.952878563,signal,gaussian
2278,5.090753259,signal,gaussian
2279,3.403532236,background,exponential
2280,1.856463675,background,exponential
2281,3.92906525,background,exponential
2282,4.737859774,signal,gaussian
2283,1.640813076,background,exponential
2284,4.879951237,background,exponential
2285,3.314479035,background,exponential
2286,2.229668914,background,exponential
2287,4.819883885,signal,gaussian
2288,1.673942944,background,exponential
2289,0.9755424898,background,exponential
2290,9.244366704,background,exponential
2291,9.050394712,background,exponential
2292,4.186641349,background,exponential
2293,1.532006382,background,exponential
2294,1.988875544,background,exponential
2295,1.850948558,background,exponential
2296,4.299951644,background,exponential
2297,4.386244927,signal,gaussian
2298,4.448368297,background,exponential
2299,4.583035374,signal,gaussian
2300,4.912467165,signal,gaussian
2301,1.793736843,background,exponential
2302,6.008183365,signal,gaussian
2303,3.470703827,signal,gaussian
2304,6.094347281,signal,gaussian
2305,0.8254940695,background,exponential
2306,0.3088608269,background,exponential
2307,5.400879716,background,exponential
2308,5.475920164,signal,gaussian
2309,4.245528061,background,exponential
2310,5.746774954,signal,gaussian
2311,2.307495976,background,exponential
2312,1.879970274,background,exponential
2313,4.998062738,background,exponential
2314,4.781615216,background,exponential
2315,4.68173988,background,exponential
2316,0.8833826634,background,exponential
2317,3.201044715,background,exponential
2318,4.597510558,background,exponential
2319,1.679808578,background,exponential
2320,5.525512519,signal,gaussian
2321,0.9913324911,background,exponential
2322,4.001710296,background,exponential
2323,0.5273964835,background,exponential
2324,1.515798451,background,exponential
2325,0.9799514567,background,exponential
2326,7.050231633,background,exponential
2327,2.109272549,background,exponential
2328,5.573234206,signal,gaussian
2329,4.051689901,background,exponential
2330,1.214670349,background,exponential
2331,5.867138369,background,exponential
2332,9.222226744,background,exponential
2333,2.881001536,background,exponential
2334,4.301520453,background,exponential
2335,6.526524036,background,exponential
2336,5.028113936,signal,gaussian
2337,4.683969021,signal,gaussian
2338,8.270321201,background,exponential
2339,2.086005913,background,exponential
2340,0.5368054779,background,exponential
2341,4.419174048,background,exponential
2342,4.575847245,signal,gaussian
2343,0.3265805899,background,exponential
2344,4.614263667,signal,gaussian
2345,5.426149342,signal,gaussian
2346,3.769722296,signal,gaussian
2347,5.155119084,signal,gaussian
2348,4.255249436,background,exponential
2349,5.94766371,background,exponential
2350,5.3813712,background,exponential
2351,0.7589975224,background,exponential
2352,0.02518529208,background,exponential
2353,6.799943481,background,exponential
2354,9.545557407,background,exponential
2355,5.631821553,background,exponential
2356,5.596718346,background,exponential
2357,9.72601263,background,exponential
2358,3.969566197,background,exponential
2359,8.545083028,background,exponential
2360,7.473671751,background,exponential
2361,1.066526763,background,exponential
2362,5.62184321,signal,gaussian
2363,2.874559382,background,exponential
2364,5.036893671,background,exponential
2365,0.5841616526,background,exponential
2366,0.2294174587,background,exponential
2367,5.509972662,background,exponential
2368,2.295956268,background,exponential
2369,4.513155674,background,exponential
2370,2.837972747,background,exponential
2371,4.817818771,signal,gaussian
2372,9.526625277,background,exponential
2373,5.931596506,background,exponential
2374,3.161715869,background,exponential
2375,4.209177408,background,exponential
2376,4.931573269,background,exponential
2377,4.697021777,background,exponential
2378,5.72503319,signal,gaussian
2379,4.232759822,background,exponential
2380,2.753876397,background,exponential
2381,4.57106651,signal,gaussian
2382,5.743506865,background,exponential
2383,4.933342913,signal,gaussian
2384,1.414853215,background,exponential
2385,5.784737703,signal,gaussian
2386,5.113728999,background,exponential
2387,5.157080567,signal,gaussian
2388,6.606327975,background,exponential
2389,3.676923005,background,exponential
2390,0.7518717237,background,exponential
2391,1.383249483,background,exponential
2392,6.734346405,background,exponential
2393,9.123374965,background,exponential
2394,4.986819397,signal,gaussian
